"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"CHST2",1506.53715370742,0.170442601969853,0.0745339240103862,2.28677886254992,0.0222087338597025,0.0426329991912027,"Tidak Signfikan","Tidak Signifikan"
"RP13-941N14.1",9.62265677849092,-1.93301822690762,0.845370777572841,-2.28659220094825,0.0222196368888457,0.0426489555535553,"Signifikan","Turun"
"RP1-225E12.2",10.9993660300185,1.78801070391516,0.781978088761223,2.28652276785357,0.022223693710024,0.0426517689356074,"Signifikan","Naik"
"RP11-266L9.2",21.8885382403453,1.21423323179541,0.531129891284689,2.28613235993637,0.022246516370971,0.0426905929100668,"Signifikan","Naik"
"SLC32A1",5.14157534614456,-3.93011519026651,1.72015543587441,-2.28474422037838,0.0223278300762928,0.0428416378232727,"Signifikan","Turun"
"TIPIN",536.938782284542,-0.259115397371986,0.113420619355782,-2.28455283390037,0.0223390612585086,0.042858192001901,"Tidak Signfikan","Tidak Signifikan"
"PLEKHF1",861.990366556083,-0.475704669097559,0.208240083479734,-2.28440490970056,0.0223477452977641,0.0428698561177595,"Tidak Signfikan","Tidak Signifikan"
"SAMD3",4.9745761905321,-3.19498464070923,1.3993758302317,-2.28314979556295,0.022421546219384,0.0430064171891494,"Signifikan","Turun"
"MT2A",774.172681699405,-0.246750274673277,0.108078947177445,-2.28305586904137,0.0224270776261361,0.0430120150068538,"Tidak Signfikan","Tidak Signifikan"
"KANK1",161.441462805827,-0.470995725041404,0.206310407101069,-2.28294700039377,0.0224334904708242,0.0430193017987228,"Tidak Signfikan","Tidak Signifikan"
"ENO1-AS1",6.54793848289302,2.44941080464592,1.07317528388345,2.28239584104319,0.0224659806629493,0.0430765879665473,"Signifikan","Naik"
"SLC25A10",1807.57070640648,-0.171548644470171,0.0751939600741018,-2.2814152134176,0.0225238886429699,0.0431825915387757,"Tidak Signfikan","Tidak Signifikan"
"ANKRD39",170.683894921854,-0.453259724675583,0.198681193240036,-2.28134186876953,0.0225282249980938,0.0431858753573566,"Tidak Signfikan","Tidak Signifikan"
"HERC5",1413.38396807796,0.18041087187046,0.079100952376713,2.2807673795287,0.0225622156307046,0.0432459980783684,"Tidak Signfikan","Tidak Signifikan"
"FAM129B",790.129285105252,0.219855450657115,0.0964020685742789,2.28060926397771,0.0225715786249969,0.0432589074101844,"Tidak Signfikan","Tidak Signifikan"
"TRPC5OS",42.8809795758061,0.827823009478772,0.363064250315555,2.28010058483939,0.0226017235578115,0.0433116381239971,"Tidak Signfikan","Tidak Signifikan"
"UAP1L1",509.761203850611,-0.290269064479066,0.127329641198018,-2.27966608362347,0.022627500320489,0.0433559868205762,"Tidak Signfikan","Tidak Signifikan"
"RHEB",2105.46430804053,-0.160370601912603,0.0703623860555199,-2.27920926084089,0.0226546288565332,0.0434029149915494,"Tidak Signfikan","Tidak Signifikan"
"CCDC87",21.4021993822794,1.1819607923509,0.518704200550314,2.27867981615903,0.0226861054208419,0.043453426045464,"Signifikan","Naik"
"HYAL1",20.2259291828728,1.24214211875352,0.545115486405762,2.2786769954815,0.0226862732175881,0.043453426045464,"Signifikan","Naik"
"ATP6V1C1",1182.3641556998,-0.186651509156565,0.0819259751151544,-2.27829462992915,0.0227090294023902,0.0434919526460436,"Tidak Signfikan","Tidak Signifikan"
"CCDC22",512.940214138981,-0.268792055258175,0.117982680900961,-2.27823315426955,0.0227126899281402,0.0434939028509907,"Tidak Signfikan","Tidak Signifikan"
"AC068831.10",5.44890916885331,-3.11087152281574,1.36585081675473,-2.27760710368588,0.0227499968854079,0.0435602766931139,"Signifikan","Turun"
"GRIN2C",27.3557303737708,1.04652662865154,0.459515464686467,2.27745681935993,0.022758960394048,0.0435723711382209,"Signifikan","Naik"
"MPG",745.57592190851,0.22465562926821,0.0987019692784792,2.27610078006006,0.0228399784114329,0.0437223961659027,"Tidak Signfikan","Tidak Signifikan"
"REM2",7.59161144064638,-2.41804489980285,1.06240205667115,-2.27601677219957,0.022845005782738,0.0437269349057733,"Signifikan","Turun"
"ALMS1",2065.92703779742,0.152353261173025,0.0669465701378422,2.27574408755118,0.0228613309641586,0.0437530948728071,"Tidak Signfikan","Tidak Signifikan"
"RUNDC1",1321.53908690183,-0.204399222462716,0.0898702522633141,-2.27438131434014,0.0229430699321192,0.0439044261976998,"Tidak Signfikan","Tidak Signifikan"
"GCK",6.60935674328906,-2.33989548996741,1.02884433122553,-2.27429497247673,0.0229482572471356,0.0439092482326047,"Signifikan","Turun"
"ROCK2",1767.70582720051,0.159696383002488,0.0702234171436415,2.27411865583,0.0229588533030007,0.043924417040992,"Tidak Signfikan","Tidak Signifikan"
"C9orf173",45.59039938851,0.81161638828675,0.35692316183645,2.27392468482796,0.0229705152371851,0.0439416213038121,"Tidak Signfikan","Tidak Signifikan"
"CA3",3.28085564888918,4.21740052408274,1.85554718920221,2.27286082974586,0.0230345679248267,0.0440590312120116,"Signifikan","Naik"
"PSMC4",2551.50394385676,-0.142807928133432,0.0628367282915472,-2.27268242660308,0.023045324412235,0.0440744841582201,"Tidak Signfikan","Tidak Signifikan"
"POU2F1",1465.57073125115,-0.183211172964068,0.0806354051438336,-2.27209341401913,0.0230808688195751,0.044137335227582,"Tidak Signfikan","Tidak Signifikan"
"MEX3D",1037.19153456538,0.227047740545497,0.0999438104815839,2.27175389302706,0.0231013790929531,0.0441662951508828,"Tidak Signfikan","Tidak Signifikan"
"ST3GAL4",754.353923307879,-0.223028198381417,0.0981726380408252,-2.27179591821369,0.0230988395169051,0.0441662951508828,"Tidak Signfikan","Tidak Signifikan"
"RP11-700J17.1",24.0124499115009,1.17875251182579,0.519051345842634,2.27097477208577,0.0231485051969622,0.0442512535184292,"Signifikan","Naik"
"PEBP1",4081.00293658132,-0.13284521777428,0.0584999634416484,-2.27085984261833,0.0231554639100416,0.0442594160965159,"Tidak Signfikan","Tidak Signifikan"
"APOPT1",158.551077375718,-0.449121696480994,0.197782161825753,-2.27078970284829,0.0231597116031609,0.04426239552997,"Tidak Signfikan","Tidak Signifikan"
"RP11-727F15.12",8.5505769289262,1.93710566943782,0.85329238205391,2.270154650596,0.0231982014330285,0.0443308095877737,"Signifikan","Naik"
"C3orf62",238.769896804895,0.364440282686499,0.160555519485509,2.26987078273191,0.02321542431173,0.0443585722107241,"Tidak Signfikan","Tidak Signifikan"
"CLDN7",6.83083236858809,-2.77427960212857,1.22230841714773,-2.26970506232983,0.0232254840594713,0.0443726431177991,"Signifikan","Turun"
"SLC17A9",7.12886333221088,-2.19748570720219,0.968268220296057,-2.26950101339719,0.0232378756679852,0.0443911652977491,"Signifikan","Turun"
"RP1-20N2.6",16.8208086499255,1.36740730282075,0.602576563401085,2.26926731949676,0.0232520746255437,0.0444131353459125,"Signifikan","Naik"
"C5orf15",1079.080900331,-0.203210294365209,0.0895773199862438,-2.26854626144671,0.0232959327233588,0.0444917448148519,"Tidak Signfikan","Tidak Signifikan"
"MED12",2902.93448081637,-0.15366344495882,0.0677398603948264,-2.26843462716312,0.0233027292548346,0.0444995622115815,"Tidak Signfikan","Tidak Signifikan"
"AC003090.1",4.76432400018414,2.84606302914839,1.25472596683317,2.26827459093051,0.0233124756021352,0.0445130101944958,"Signifikan","Naik"
"ZBTB18",1022.7887551597,-0.209552440078557,0.0924569682585342,-2.26648617216815,0.0234216328449533,0.044716248928413,"Tidak Signfikan","Tidak Signifikan"
"TAOK1",3524.920725043,0.132409949218593,0.0584246639139544,2.26633651523613,0.0234307873308089,0.0447285388208796,"Tidak Signfikan","Tidak Signifikan"
"ZNF575",198.428028078263,0.407573421446814,0.179931362225034,2.26516053903419,0.0235028297127018,0.0448608626972153,"Tidak Signfikan","Tidak Signifikan"
"GANC",289.192555229873,0.33226611708743,0.146705299079323,2.26485422934707,0.0235216263141204,0.0448915351602013,"Tidak Signfikan","Tidak Signifikan"
"SLC22A14",3.78290034203376,4.06152637646072,1.79348158171845,2.26460445307116,0.0235369634149579,0.0449155987449134,"Signifikan","Naik"
"RP11-589P10.5",39.3050977373043,0.933382707930771,0.41221543764365,2.26430798726577,0.0235551786723335,0.0449451485018293,"Tidak Signfikan","Tidak Signifikan"
"PXN-AS1",30.959453369002,-1.0587733807592,0.467610200359384,-2.26422216612358,0.0235604539212619,0.0449493058754705,"Signifikan","Turun"
"ZNF607",104.03129606598,0.544543460408364,0.240503215741885,2.26418369803746,0.0235628188080575,0.0449493058754705,"Tidak Signfikan","Tidak Signifikan"
"LIPG",6.25926967811891,-3.82294669086528,1.68943833715928,-2.26285068047728,0.023644895527527,0.0450954264023429,"Signifikan","Turun"
"NOL8",1133.62155398814,0.188779654258561,0.0834246494404539,2.26287620654979,0.0236433215064401,0.0450954264023429,"Tidak Signfikan","Tidak Signifikan"
"USP14",6106.18752480671,0.115696954650018,0.0511399175746642,2.26236099190227,0.0236751089334728,0.0451478183681529,"Tidak Signfikan","Tidak Signifikan"
"C8G",23.0350466924176,1.16475663078906,0.515137724865947,2.26105869278388,0.0237556228275452,0.0452961088108679,"Signifikan","Naik"
"GTF2F1",3188.63551610239,0.140940954032148,0.0623366716860838,2.26096373482853,0.0237615028290206,0.0453020729752731,"Tidak Signfikan","Tidak Signifikan"
"LRRC46",29.63590908274,1.04509092901112,0.462257707965018,2.26084045977705,0.0237691381696571,0.0453113819815548,"Signifikan","Naik"
"GPR97",4.63411762545291,-3.92689791311175,1.73737498426749,-2.2602477580667,0.0238058783183821,0.0453761652384075,"Signifikan","Turun"
"TLR4",2.62057357432784,4.41584079659546,1.95426168747231,2.25959543949665,0.0238463709066173,0.0454480851561685,"Signifikan","Naik"
"CLPB",1033.29371648456,-0.196536981312355,0.0869927163125278,-2.25923490659012,0.0238687765629154,0.0454802559326485,"Tidak Signfikan","Tidak Signifikan"
"ZNF302",430.241448550514,0.268365638305238,0.118783749727976,2.25927905896065,0.0238660316915601,0.0454802559326485,"Tidak Signfikan","Tidak Signifikan"
"PSORS1C1",2.47923484290413,-4.46814396410717,1.98026347170857,-2.25633812264994,0.0240494636115425,0.0458192384849075,"Signifikan","Turun"
"TNRC6B",1841.67664999834,0.159701946853341,0.070787276727036,2.25608264984073,0.0240654555058339,0.0458444003103267,"Tidak Signfikan","Tidak Signifikan"
"AC005841.1",7.063358962638,2.12263328342401,0.940932745510174,2.25588204210399,0.024078019459883,0.045863026883723,"Signifikan","Naik"
"ZNF268",86.5764258541899,-0.629395073143156,0.279051132768052,-2.25548295360733,0.0241030310693904,0.0459053562921712,"Tidak Signfikan","Tidak Signifikan"
"DTL",4277.35016148801,-0.126369650090893,0.0560296348272866,-2.2554073479228,0.0241077719538198,0.0459090738236728,"Tidak Signfikan","Tidak Signifikan"
"EOMES",209.69994842057,-0.423120240490658,0.1876065866586,-2.25535919621328,0.024110791747277,0.0459095133547631,"Tidak Signfikan","Tidak Signifikan"
"CSTF3",984.561399447239,0.19756009341908,0.087599940883401,2.25525372993163,0.0241174071212147,0.0459167983602029,"Tidak Signfikan","Tidak Signifikan"
"DNAJC16",424.70032178509,0.298476889380508,0.132359092266753,2.25505391634876,0.0241299447461398,0.0459353556685795,"Tidak Signfikan","Tidak Signifikan"
"OPN3",349.286887399895,-0.304640874770388,0.135131030724366,-2.25441094571224,0.0241703273302952,0.0460069100582781,"Tidak Signfikan","Tidak Signifikan"
"KCTD3",940.698899345406,0.201406958410878,0.0893708895105334,2.25360807656659,0.0242208347910259,0.0460977178280816,"Tidak Signfikan","Tidak Signifikan"
"RP5-940J5.6",35.2332107587562,0.894570172871728,0.397096948791749,2.25277523686255,0.0242733243165445,0.0461922764826173,"Tidak Signfikan","Tidak Signifikan"
"CCDC153",13.3110238549456,1.50628172763064,0.66880294339773,2.2522055898532,0.0243092829446551,0.0462553585194738,"Signifikan","Naik"
"RP13-516M14.4",33.2787550828857,0.923156235573853,0.409913710225104,2.25207455263427,0.0243175611201801,0.0462657620896076,"Tidak Signfikan","Tidak Signifikan"
"PTPMT1",25.7904689405454,-1.23887942735364,0.550212435306302,-2.25163836339679,0.0243451346460828,0.0463128696878735,"Signifikan","Turun"
"RP11-60I3.5",8.27315551630953,-2.02158722516806,0.897915626857185,-2.25142225472104,0.0243588059044351,0.0463281691499602,"Signifikan","Turun"
"LA16c-361A3.3",19.5787454092911,1.27107637530103,0.564554889069562,2.25146642055634,0.0243560113871692,0.0463281691499602,"Signifikan","Naik"
"RP1-80N2.2",21.8141283413299,-1.20563516181913,0.535601275368479,-2.25099382183078,0.0243859286846452,0.0463743960348826,"Signifikan","Turun"
"LARP4",1988.86380131283,-0.163852074758735,0.0728113373633748,-2.25036485651965,0.0244257939768754,0.0464448417065202,"Tidak Signfikan","Tidak Signifikan"
"SSB",3369.31865227439,0.131420682242761,0.0584167399349178,2.24970928520107,0.0244674057197279,0.0465185915398984,"Tidak Signfikan","Tidak Signifikan"
"CCDC181",82.5182205016693,-0.642570195698798,0.285956003527314,-2.24709461515964,0.0246339809976824,0.0468298834972688,"Tidak Signfikan","Tidak Signifikan"
"EXO1",1920.82674192352,0.154895400580718,0.0689361750515191,2.24693929515175,0.0246439069582911,0.046843343237925,"Tidak Signfikan","Tidak Signifikan"
"LCA5",7.71784775940053,2.079552817107,0.925529908603737,2.24687802930564,0.0246478231978915,0.0468453778617356,"Signifikan","Naik"
"MUT",1227.56565463425,0.187075142978447,0.0832717221018203,2.24656267766027,0.024667989658155,0.0468782934383387,"Tidak Signfikan","Tidak Signifikan"
"RP11-297N6.4",12.164590491303,1.53390725528738,0.682879339904428,2.24623467961713,0.0246889800078994,0.0469127669294738,"Signifikan","Naik"
"S100A8",5.74777867100722,3.99946962186435,1.78057360571055,2.24616921706437,0.0246931711585616,0.0469153151478627,"Signifikan","Naik"
"C11orf24",278.379664260099,0.340984804986596,0.151827481553127,2.24587012508192,0.0247123279565831,0.0469462931902267,"Tidak Signfikan","Tidak Signifikan"
"OVOL1",7.94625674463468,-2.34865198651621,1.04608457133728,-2.24518365997289,0.0247563446348529,0.0470244852335927,"Signifikan","Turun"
"SYN1",52.8766498314072,0.754497935578205,0.336216756577875,2.24408189305534,0.0248271327527057,0.0471535055085138,"Tidak Signfikan","Tidak Signifikan"
"LENG9",68.9611240624122,-0.679925801663994,0.303066592856747,-2.24348647356649,0.0248654611535097,0.0472208532588743,"Tidak Signfikan","Tidak Signifikan"
"SULT1B1",7.41766414123995,-2.39597026374934,1.06800818579758,-2.24340065517387,0.0248709896864269,0.0472259039368177,"Signifikan","Turun"
"JAM3",5198.00124651395,-0.611585815975747,0.272632381613938,-2.24326183249129,0.0248799350786981,0.0472374407532237,"Tidak Signfikan","Tidak Signifikan"
"SLC25A6",13726.8958872007,-0.111432976394462,0.0496765868549411,-2.24316893428797,0.0248859227664905,0.0472433600114405,"Tidak Signfikan","Tidak Signifikan"
"TOE1",345.572821884855,-0.314751180894517,0.140363712616259,-2.24239709129821,0.0249357196336873,0.0473324355269979,"Tidak Signfikan","Tidak Signifikan"
"GPBP1",2491.94973066789,-0.144606623999393,0.0645106537903954,-2.24159290757216,0.0249876947839695,0.0474256247940646,"Tidak Signfikan","Tidak Signifikan"
"CACTIN",769.359342723611,0.213452319275333,0.09527184264255,2.24045545204981,0.0250613697616563,0.0475582451880506,"Tidak Signfikan","Tidak Signifikan"
"ADAMTS19-AS1",7.081492542891,-2.47020915458424,1.1025627794495,-2.24042494506988,0.0250633483388821,0.0475582451880506,"Signifikan","Turun"
"GPR113",34.6798246568109,-0.920357876139787,0.410869007467449,-2.24002750125343,0.0250891375309011,0.0476016935103922,"Tidak Signfikan","Tidak Signifikan"
"WAPAL",4287.32857327858,0.143498381839151,0.0640715223010386,2.23965931642653,0.0251130486714259,0.0476415689962362,"Tidak Signfikan","Tidak Signifikan"
"RP11-388M20.1",5.42794540707512,2.55229893045366,1.13961710781095,2.23961092981157,0.0251161925244661,0.0476420425380544,"Signifikan","Naik"
"GOLGA5",1286.12891162995,0.181260381330933,0.0809527560961003,2.23908845198248,0.025150161503423,0.0477009803557836,"Tidak Signfikan","Tidak Signifikan"
"YTHDF3-AS1",51.2169214414553,0.762094404792004,0.340380041525256,2.23895150073145,0.0251590719864688,0.0477123829457676,"Tidak Signfikan","Tidak Signifikan"
"CWC15",1288.14723139317,-0.192239606751978,0.0858643742193469,-2.23887506896502,0.0251640460678198,0.0477163186640228,"Tidak Signfikan","Tidak Signifikan"
"PPP1R1B",7.78883542780923,-2.19085145441251,0.978610710771305,-2.23873643553907,0.0251730703257637,0.0477279325768713,"Signifikan","Turun"
"MGA",1663.93235722185,0.161162299984118,0.0719956918806055,2.23849921813909,0.0251885183449885,0.047751721810072,"Tidak Signfikan","Tidak Signifikan"
"MUTYH",568.478831009324,0.250457553036848,0.111889414511814,2.2384383199217,0.0251924854687396,0.0477537428950855,"Tidak Signfikan","Tidak Signifikan"
"BEX5",256.094803855188,0.358012508822097,0.159979336982827,2.23786718693882,0.0252297174053965,0.0478188115383111,"Tidak Signfikan","Tidak Signifikan"
"ZCCHC6",1467.54781320008,0.170228134207281,0.0760734114264671,2.23768240460499,0.0252417734865571,0.047836153967559,"Tidak Signfikan","Tidak Signifikan"
"SLC14A2",12.9168401871011,-1.57563255730992,0.704180361652335,-2.23754117995105,0.0252509910183192,0.0478481136356109,"Signifikan","Turun"
"FBXO24",17.1164922000535,1.31905633316697,0.589531737461427,2.23746449825915,0.0252559971432717,0.0478520912724902,"Signifikan","Naik"
"CYP4F35P",24.6451375193631,-1.08713891634342,0.485962977315983,-2.23708176772598,0.0252809963553824,0.0478939441829842,"Signifikan","Turun"
"B2M",14393.1792659247,0.249337512219013,0.111466249485851,2.23688796715694,0.0252936631964663,0.0479124269133523,"Tidak Signfikan","Tidak Signifikan"
"BCL10",592.240810740159,0.253753362089508,0.1134827619666,2.23605204607368,0.0253483621145004,0.0480105153338846,"Tidak Signfikan","Tidak Signifikan"
"ZC3HAV1",2779.33826081261,0.140609551146865,0.0628893701942737,2.23582380794248,0.0253633147708799,0.0480333093009037,"Tidak Signfikan","Tidak Signifikan"
"RABGGTB",1562.9637944414,-0.18857935713643,0.0843661855065819,-2.23524811515531,0.0254010642753006,0.0480992659652275,"Tidak Signfikan","Tidak Signifikan"
"RP11-342I1.2",11.8179784703318,-1.69024360951989,0.756276726853893,-2.23495388592915,0.025420376331314,0.0481302984575294,"Signifikan","Turun"
"TNFRSF19",4.6043030207775,2.89935973134521,1.29740404902778,2.23473923448741,0.0254344732267677,0.0481514506941718,"Signifikan","Naik"
"DALRD3",330.850812255863,-0.32446706283017,0.145246422337266,-2.23390743543926,0.0254891642322794,0.0482494402515583,"Tidak Signfikan","Tidak Signifikan"
"ZNF254",488.370273102888,0.265206955222814,0.118789446868349,2.23258010045906,0.02557664758435,0.0484094740584093,"Tidak Signfikan","Tidak Signifikan"
"GPN2",759.793928618928,0.214563465255557,0.0961109581226278,2.23245579324884,0.0255848538376556,0.0484194388390031,"Tidak Signfikan","Tidak Signifikan"
"C9orf89",677.586640495256,0.250613016261091,0.112270600287365,2.23222300067542,0.0256002279776831,0.0484429650236397,"Tidak Signfikan","Tidak Signifikan"
"INTS3",1094.81159209365,0.184634587963745,0.0827164640254205,2.23213830691557,0.0256058233245647,0.0484479836489265,"Tidak Signfikan","Tidak Signifikan"
"TYMP",25.9862111286998,1.04381740665102,0.467663589490716,2.23198348151869,0.0256160546971528,0.048461771792878,"Signifikan","Naik"
"TXNL4A",3151.36952304141,0.137896683652523,0.0617878223331883,2.23177769413721,0.0256296592796222,0.0484819376467319,"Tidak Signfikan","Tidak Signifikan"
"FTX",28.6551410929298,0.990629318542644,0.443913703685706,2.2315808462719,0.0256426787198723,0.0485009921185588,"Tidak Signfikan","Tidak Signifikan"
"PHIP",4817.75038000327,0.123747243293289,0.0554544348336162,2.23151211737307,0.0256472257693734,0.0485040192313483,"Tidak Signfikan","Tidak Signifikan"
"FAT1",9393.17314885042,-0.114525300343022,0.0513239410934616,-2.23142061780621,0.025653280390556,0.0485098964398556,"Tidak Signfikan","Tidak Signifikan"
"TSG101",1727.63598491172,0.159693781994239,0.0715830697949404,2.23088758908641,0.0256885760390357,0.0485710602088867,"Tidak Signfikan","Tidak Signifikan"
"HERPUD2",862.533953674086,0.211847142923225,0.0949684245208347,2.2307113547698,0.0257002550110902,0.04858669347673,"Tidak Signfikan","Tidak Signifikan"
"WNK4",37.5470077438477,0.865975790077009,0.388212659617166,2.2306737521929,0.0257027475120202,0.04858669347673,"Tidak Signfikan","Tidak Signifikan"
"USP6NL",1216.19647358654,-0.181839199629301,0.0815418284395757,-2.23001130964396,0.0257466920638243,0.04866417476893,"Tidak Signfikan","Tidak Signifikan"
"NPRL2",759.138236627551,0.231327059795267,0.103747984419931,2.22970172469997,0.0257672513172844,0.0486974424723098,"Tidak Signfikan","Tidak Signifikan"
"LRRN2",3.27671481275996,4.06493195259766,1.82317537911539,2.22958909996359,0.0257747341445132,0.048705992280201,"Signifikan","Naik"
"RP11-382E9.1",10.4402424137035,-1.73619178947204,0.778763192719009,-2.22942199336646,0.025785840228617,0.0487213861344426,"Signifikan","Turun"
"NDST2",24.7248960095126,1.07309017611119,0.481349901516482,2.22933498631752,0.0257916244488523,0.0487267221453642,"Signifikan","Naik"
"STS",167.084616040443,0.435693698898834,0.19544060158069,2.22928959169701,0.025794642724268,0.0487268319811999,"Tidak Signfikan","Tidak Signifikan"
"RP11-843P14.1",13.4738221096051,1.50127518871553,0.673782828311412,2.22812919183162,0.025871901153779,0.0488671675149003,"Signifikan","Naik"
"SLC36A4",946.563702606089,-0.210049074379314,0.0942743871794444,-2.22806088338183,0.0258764553013623,0.0488701618535711,"Tidak Signfikan","Tidak Signifikan"
"HCG27",84.5007157483937,0.602349490555028,0.270376320599736,2.22781894959931,0.0258925906847113,0.0488950252679859,"Tidak Signfikan","Tidak Signifikan"
"SLC50A1",688.179943857293,0.229985326890097,0.103269818104917,2.22703332987807,0.025945046332334,0.048988461536654,"Tidak Signfikan","Tidak Signifikan"
"RP11-247L20.4",38.12965759356,0.910910765820152,0.409331337545427,2.22536288397187,0.026056887081961,0.0491939922303199,"Tidak Signfikan","Tidak Signifikan"
"NRIP1",30.7840226477689,1.01499817813273,0.45618188922283,2.22498569564416,0.0260821984333465,0.0492361316985456,"Signifikan","Naik"
"RPS24",18344.3400672272,-0.291413400320274,0.131002631338334,-2.22448509120137,0.0261158244864709,0.0492939556096546,"Tidak Signfikan","Tidak Signifikan"
"LINC00341",24.0206754900231,-1.12749745000356,0.507065058390908,-2.22357551826091,0.0261770172278989,0.0494037927755611,"Signifikan","Turun"
"GGN",13.6717783578128,1.5014163534571,0.675287251127447,2.22337435061947,0.0261905677741387,0.0494237001180897,"Signifikan","Naik"
"BRD9",1843.64302758387,0.16594430204166,0.0746393910646288,2.22328049136913,0.0261968921576524,0.0494299681117739,"Tidak Signfikan","Tidak Signifikan"
"STON2",146.581341460524,-0.457927155266639,0.206028206427148,-2.22264302159308,0.0262398808062395,0.0495054072150726,"Tidak Signfikan","Tidak Signifikan"
"FES",279.209976749709,0.335172183204417,0.150820474429666,2.22232547982549,0.0262613174096946,0.0495401725740296,"Tidak Signfikan","Tidak Signifikan"
"ADAMTS18",7.78830108545976,-2.35542177926002,1.06006635679665,-2.22195692199659,0.0262862169798653,0.0495814618661124,"Signifikan","Turun"
"PANK3",8074.98817773996,0.11694406593006,0.0526384326401737,2.22164794931239,0.0263071067276882,0.0496151791755816,"Tidak Signfikan","Tidak Signifikan"
"AC025171.1",101.029891996633,0.556628022118959,0.250567313764078,2.22147100416718,0.0263190765080293,0.0496320676364612,"Tidak Signfikan","Tidak Signifikan"
"SV2A",2413.3615247828,0.144640108598559,0.06513305693255,2.22068662842502,0.0263721937382872,0.0497265385023992,"Tidak Signfikan","Tidak Signifikan"
"CYP26A1",6.80676724317559,-2.48112039929321,1.11743828494671,-2.22036458989906,0.0263940287092717,0.0497620096877015,"Signifikan","Turun"
"CLDN20",16.636445834704,1.37124719534383,0.617611558458514,2.22024211911821,0.0264023366156296,0.0497719724037883,"Signifikan","Naik"
"HMG20B",2632.86418389731,0.137147523939982,0.061811253657004,2.21881155656582,0.0264995474654964,0.0499495077097832,"Tidak Signfikan","Tidak Signifikan"
"NUBP2",1842.90012454717,-0.166150272295781,0.0749114715330051,-2.21795499268196,0.0265579013245449,0.0500537684569881,"Tidak Signfikan","Tidak Signifikan"
"GPI",12196.9929327425,-0.265963117460028,0.11993904959202,-2.21748561760926,0.0265899247981741,0.0501083860449621,"Tidak Signfikan","Tidak Signifikan"
"MED10",834.77385992471,0.208467114574601,0.0940466711941368,2.21663469772652,0.0266480645062125,0.0502122012175783,"Tidak Signfikan","Tidak Signifikan"
"ENAH",832.655974968741,-0.21702026969135,0.0979559049185278,-2.2154894069107,0.0267264906409143,0.0503484507255767,"Tidak Signfikan","Tidak Signifikan"
"ZNF786",309.051138121073,0.323857552634328,0.146176488466003,2.21552423397863,0.0267241028507745,0.0503484507255767,"Tidak Signfikan","Tidak Signifikan"
"SPAG16",290.842173358735,-0.334280582370602,0.150913763450382,-2.21504370925391,0.0267570645359233,0.0504002791310027,"Tidak Signfikan","Tidak Signifikan"
"KMT2B",2079.09927632665,0.169727570105567,0.0766406021138664,2.21459077074316,0.026788166076552,0.0504530894492131,"Tidak Signfikan","Tidak Signifikan"
"PHKG1",56.9230452718793,0.735390213302931,0.332125646449678,2.21419279469691,0.0268155193171374,0.0504988289073789,"Tidak Signfikan","Tidak Signifikan"
"LINC01096",29.7762168654755,-1.02941793127762,0.465169968094219,-2.21299310334909,0.0268981211278537,0.050648589783299,"Tidak Signfikan","Tidak Signifikan"
"VWA1",48.0168083646182,0.778242395402476,0.351747308475136,2.2125041944919,0.0269318467038277,0.0507062940171232,"Tidak Signfikan","Tidak Signifikan"
"NUCB1",1569.75255598402,0.16382357957902,0.0740565243144752,2.21214242898244,0.026956825259628,0.0507475183667357,"Tidak Signfikan","Tidak Signifikan"
"CYP4F22",6.2733110893723,-2.69060607989289,1.21659089143767,-2.21159479232444,0.0269946755766198,0.0508129622260422,"Tidak Signfikan","Tidak Signifikan"
"RBM20",12.5561155006837,-1.64229452975418,0.742614975018426,-2.21150203672291,0.027001090990717,0.0508192269378221,"Tidak Signfikan","Tidak Signifikan"
"DNAJC21",1847.38236408706,0.158266412538903,0.0715962258472654,2.21054127736466,0.0270676190885959,0.050938616419044,"Tidak Signfikan","Tidak Signifikan"
"MCTP2",46.1964578452388,-0.848189736566301,0.383758978652886,-2.21021470179984,0.0270902651194218,0.0509754062792413,"Tidak Signfikan","Tidak Signifikan"
"CTD-3105H18.14",18.6268455085754,1.22245708919821,0.553360448582565,2.20915154368106,0.0271641019889322,0.0511085018676206,"Tidak Signfikan","Tidak Signifikan"
"RNH1",2111.69369649904,-0.15114783065766,0.0684651610079941,-2.20766048647737,0.0272679492444709,0.0512980242872269,"Tidak Signfikan","Tidak Signifikan"
"PRRC1",2181.68858775019,0.150343564916086,0.0681145373946448,2.20721700046231,0.0272989026195976,0.0513445307331503,"Tidak Signfikan","Tidak Signifikan"
"CTD-2555O16.4",18.0812713057042,1.2547609967143,0.568481053019131,2.20721691611431,0.0272989085096004,0.0513445307331503,"Tidak Signfikan","Tidak Signifikan"
"RP11-47I22.3",10.1008999904819,-1.91634952253559,0.868349609535791,-2.20688706655842,0.027321950220202,0.0513819973237457,"Tidak Signfikan","Tidak Signifikan"
"SUPT7L",973.371948783296,0.193511294241448,0.0877031240029755,2.20643559099311,0.0273535153436501,0.0514354827589473,"Tidak Signfikan","Tidak Signifikan"
"SWI5",473.4733407653,0.263201140912049,0.119293843975275,2.2063262624566,0.0273611638294817,0.051443988326339,"Tidak Signfikan","Tidak Signifikan"
