"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"ZMPSTE24",870.187552419913,0.125450770584239,0.0935931608782801,1.34038394907284,0.180120551311888,0.331858320324734,"Tidak Signfikan","Tidak Signifikan"
"SPAG16",290.842173358735,0.19629265539297,0.146456726680505,1.34027749931338,0.180155143869271,0.33187646077346,"Tidak Signfikan","Tidak Signifikan"
"CASC2",44.690167028879,-0.495014707440634,0.369550325372523,-1.33950553809319,0.180406152755549,0.33229321722355,"Tidak Signfikan","Tidak Signifikan"
"ARNT",1677.04338368747,0.0964702461770411,0.0720556661380909,1.33882942657363,0.180626208725264,0.332652854327729,"Tidak Signfikan","Tidak Signifikan"
"NSA2",1611.80329815234,0.0958375157949876,0.0716052625771829,1.33841441739963,0.180761381659641,0.332848334702337,"Tidak Signfikan","Tidak Signifikan"
"TGFB3",67.1306878860957,-0.399754504286362,0.29870878942189,-1.3382749970633,0.180806809209345,0.332848334702337,"Tidak Signfikan","Tidak Signifikan"
"RIMBP3",56.6295072510397,-0.430923759114305,0.321995392508502,-1.33829169342206,0.180801368561469,0.332848334702337,"Tidak Signfikan","Tidak Signifikan"
"TMEM154",142.111846563505,-0.262221016925471,0.195979479181533,-1.33800241750096,0.180895648729095,0.332966174184174,"Tidak Signfikan","Tidak Signifikan"
"CNR2",233.548092456162,-0.211091119969705,0.157875668962623,-1.33707189560464,0.181199169929408,0.333479081641731,"Tidak Signfikan","Tidak Signifikan"
"RP4-607J23.2",28.1889968324746,0.593006322398204,0.443545377116374,1.33696878153374,0.181232827325098,0.333495258954019,"Tidak Signfikan","Tidak Signifikan"
"TP53RK",982.377246996252,0.115207839632229,0.0861917088743363,1.3366464261684,0.181338077056649,0.333643154260765,"Tidak Signfikan","Tidak Signifikan"
"TRMT5",633.826001028434,-0.134437843737107,0.10060883632317,-1.33624290519844,0.181469891465144,0.333839878523875,"Tidak Signfikan","Tidak Signifikan"
"ZNF268",86.5764258541899,0.351191779156818,0.262918325058939,1.33574477578955,0.181632708776826,0.334093575285422,"Tidak Signfikan","Tidak Signifikan"
"MT1F",31.1882360649219,0.553342216972538,0.414297906360221,1.33561432118709,0.181675366741956,0.334126212750463,"Tidak Signfikan","Tidak Signifikan"
"RND2",99.9889985243653,0.322615312805831,0.241579242453911,1.33544301873279,0.181731393027588,0.334153621588429,"Tidak Signfikan","Tidak Signifikan"
"RAB8A",813.506066250797,0.125110151501013,0.0936862481319589,1.33541639243352,0.18174010259235,0.334153621588429,"Tidak Signfikan","Tidak Signifikan"
"KLC2",1107.10577824329,0.122131216202773,0.0914958797302357,1.33482749783774,0.181932811455243,0.334462088338076,"Tidak Signfikan","Tidak Signifikan"
"DPYSL2",2357.27246873577,-0.11180417655888,0.0837918095214374,-1.33430913113621,0.182102566294285,0.334728278039015,"Tidak Signfikan","Tidak Signifikan"
"ITGA2B",52.195119598987,-0.439460397114966,0.329400838578922,-1.33412045643495,0.18216438267969,0.334796017009363,"Tidak Signfikan","Tidak Signifikan"
"RP1-8B1.4",26.2746245314485,-0.627471737498246,0.470624590318479,-1.33327444083112,0.18244175813757,0.335259854533153,"Tidak Signfikan","Tidak Signifikan"
"KMT2D",5284.54670112985,0.160352250637382,0.120277270164889,1.33318831078851,0.182470014367855,0.335265839524224,"Tidak Signfikan","Tidak Signifikan"
"RIBC2",122.597882628863,-0.297563234094248,0.223235418893332,-1.33295708884096,0.182545886184919,0.335359298578896,"Tidak Signfikan","Tidak Signifikan"
"DEK",9846.93572717627,-0.0775354598806542,0.0581753400411853,-1.33278911349315,0.182601019299473,0.335414637696923,"Tidak Signfikan","Tidak Signifikan"
"RP11-22P6.3",62.1200446383492,-0.412903293885104,0.309928205460414,-1.3322546532082,0.18277652276623,0.33569103626649,"Tidak Signfikan","Tidak Signifikan"
"TMTC4",711.886068274346,-0.131277752550226,0.09855939024164,-1.33196595705767,0.182871375400625,0.335786001524874,"Tidak Signfikan","Tidak Signifikan"
"ZNF251",435.15882333887,0.167289092412213,0.125597610184675,1.3319448687458,0.182878305505755,0.335786001524874,"Tidak Signfikan","Tidak Signifikan"
"SRRM2",18576.3408187415,0.0752890116607059,0.0565433321501288,1.33152767616888,0.183015444618705,0.335991803939967,"Tidak Signfikan","Tidak Signifikan"
"TFCP2",746.695868585185,-0.129115478261292,0.0969784613992628,-1.33138303493722,0.183063008723608,0.336033124827855,"Tidak Signfikan","Tidak Signifikan"
"MMP15",435.752403839524,0.161383220870882,0.121234901156749,1.33116140097499,0.183135909040947,0.336120935561535,"Tidak Signfikan","Tidak Signifikan"
"KIAA1875",49.5528323012709,-0.509842007684692,0.38303416048462,-1.33106145686754,0.183168789907794,0.336135282081749,"Tidak Signfikan","Tidak Signifikan"
"ZNF709",184.983730616801,-0.252529653292892,0.189755462392079,-1.33081625218834,0.183249478953015,0.336237346044451,"Tidak Signfikan","Tidak Signifikan"
"CDADC1",340.242047482065,0.181564438709628,0.136439191211843,1.33073523154883,0.18327614605155,0.336240272872412,"Tidak Signfikan","Tidak Signifikan"
"WDR1",12829.1941735967,-0.0620562691062105,0.0466628645736007,-1.32988554546046,0.183555984587384,0.336642840469354,"Tidak Signfikan","Tidak Signifikan"
"CHUK",2168.37046128396,0.094197429219616,0.0708294166838809,1.32991959597845,0.183544764188298,0.336642840469354,"Tidak Signfikan","Tidak Signifikan"
"SLC25A14",343.743019176525,-0.186825618174645,0.140487254403538,-1.32984034009237,0.18357088154145,0.336642840469354,"Tidak Signfikan","Tidak Signifikan"
"VPS29",2714.34139403566,-0.0920448103209902,0.0692195167288337,-1.32975228188278,0.183599902770594,0.336650026805639,"Tidak Signfikan","Tidak Signifikan"
"TSEN15",949.975587996531,0.115699862012494,0.087019803545927,1.32958082296096,0.183656420014475,0.336687468381608,"Tidak Signfikan","Tidak Signifikan"
"MFSD6",1062.22648975209,-0.111227244041282,0.0836606004525408,-1.32950568654332,0.183681190959074,0.336687468381608,"Tidak Signfikan","Tidak Signifikan"
"ZNF674-AS1",80.7554730117974,0.35930688762919,0.270264906749242,1.32946186743573,0.183695638367625,0.336687468381608,"Tidak Signfikan","Tidak Signifikan"
"RC3H1",671.659782492952,0.148942481178523,0.112047466977725,1.32928021664365,0.183755538641889,0.336751233769659,"Tidak Signfikan","Tidak Signifikan"
"ZNF792",119.009344234485,-0.291520384531723,0.219365288923314,-1.32892667733605,0.183872161505386,0.33691891760469,"Tidak Signfikan","Tidak Signifikan"
"CCDC130",839.577205119459,0.133197213127801,0.100237527391729,1.32881582969684,0.183908738368393,0.33693990304078,"Tidak Signfikan","Tidak Signifikan"
"AP4M1",616.779645182859,0.137290035427127,0.103331789550503,1.32863309562665,0.183969047662753,0.337004357083074,"Tidak Signfikan","Tidak Signifikan"
"ZKSCAN4",179.321557124748,0.250757360639928,0.188747515862283,1.32853330277941,0.184001989335296,0.337018666890966,"Tidak Signfikan","Tidak Signifikan"
"MAPKAPK5",1002.88831797606,0.118509405118095,0.089230947758864,1.32811998633425,0.184138471825035,0.337222592604881,"Tidak Signfikan","Tidak Signifikan"
"CTD-3222D19.7",66.6299109267414,-0.40433751265876,0.304537621523746,-1.32770956388136,0.184274072835849,0.337424848552918,"Tidak Signfikan","Tidak Signifikan"
"MAP7D1",3771.74180146982,-0.0777843808670839,0.0585914768069413,-1.32757160437145,0.184319670392063,0.337462266160814,"Tidak Signfikan","Tidak Signifikan"
"CCDC90B",1320.01057855692,-0.118509027771525,0.0893092120537062,-1.3269518904753,0.184524597572813,0.337791342895031,"Tidak Signfikan","Tidak Signifikan"
"LARP1",6347.54490168267,0.0814302983910513,0.0613842779571706,1.32656603777057,0.184652276621165,0.337978938414965,"Tidak Signfikan","Tidak Signifikan"
"RNPEP",1837.73661060728,-0.101058612065166,0.0761977913807483,-1.32626694598262,0.184751291368759,0.338114024092033,"Tidak Signfikan","Tidak Signifikan"
"RRAGB",200.65251643084,-0.240027896243404,0.181013173374484,-1.32602446423515,0.184831594119247,0.338214832682933,"Tidak Signfikan","Tidak Signifikan"
"RGL1",265.845469820928,0.210133569687581,0.158482884640598,1.32590702247826,0.184870496622367,0.338239867694756,"Tidak Signfikan","Tidak Signifikan"
"IL11RA",221.695619171494,-0.226564312791409,0.170972345824925,-1.32515180568096,0.185120806436793,0.338641273367822,"Tidak Signfikan","Tidak Signifikan"
"MCIDAS",36.6945017646092,-0.52961534832455,0.399681721818772,-1.32509274108035,0.185140393433217,0.338641273367822,"Tidak Signfikan","Tidak Signifikan"
"USF2",2809.55188322825,0.0797412373756638,0.0601853146060339,1.32492847960737,0.185194873865421,0.338694729770784,"Tidak Signfikan","Tidak Signifikan"
"CDK9",1834.25800735911,-0.100156593315599,0.0756315819718182,-1.32426944808479,0.185413573404652,0.339016232537339,"Tidak Signfikan","Tidak Signifikan"
"TOM1",970.081075230326,0.120326073924629,0.0908638106742142,1.32424639723783,0.185421226281514,0.339016232537339,"Tidak Signfikan","Tidak Signifikan"
"IPO13",1044.95617442967,-0.121041057183676,0.0914466891117598,-1.32362427070212,0.185627860419657,0.339347769368596,"Tidak Signfikan","Tidak Signifikan"
"DENND1B",1023.17058675196,0.1117263428299,0.0844162549475979,1.32351693283782,0.185663529012481,0.339360841339831,"Tidak Signfikan","Tidak Signifikan"
"ATPAF2",503.120901654318,0.156040936403029,0.117904629606796,1.32345046096506,0.185685620293168,0.339360841339831,"Tidak Signfikan","Tidak Signifikan"
"MTHFD1L",1521.1043788131,0.0969098856997105,0.0732335196389795,1.32329957890115,0.18573577169287,0.339387438844647,"Tidak Signfikan","Tidak Signifikan"
"GCDH",1060.1475312675,0.113662427980627,0.08589612624306,1.3232544114853,0.185750786751153,0.339387438844647,"Tidak Signfikan","Tidak Signifikan"
"TOM1L2",788.921957949972,0.135214933738413,0.102198946032723,1.32305604888644,0.185816739293647,0.339461693320679,"Tidak Signfikan","Tidak Signifikan"
"TGIF1",316.761888263152,-0.191962709017193,0.145180846895175,-1.32223163814299,0.186091028810928,0.339916478804597,"Tidak Signfikan","Tidak Signifikan"
"AFF2",2211.66616073046,0.091918374415667,0.0695446212584709,1.3217179524789,0.186262088320604,0.34018260472118,"Tidak Signfikan","Tidak Signifikan"
"YBX2",1648.74263101223,-0.105599427679937,0.0799058894867221,-1.32154748990667,0.186318878753599,0.340239989510418,"Tidak Signfikan","Tidak Signifikan"
"RP11-343N15.5",221.362491154749,0.235088178367093,0.177899209276076,1.32146837146571,0.186345241793474,0.340241802272605,"Tidak Signfikan","Tidak Signifikan"
"MAP3K11",1504.73404776697,-0.102508428401234,0.0775768789840463,-1.32137860846806,0.186375155041651,0.340250095870348,"Tidak Signfikan","Tidak Signifikan"
"TSPYL4",1240.3373114938,-0.107715735625877,0.0815283277721636,-1.3212062429012,0.18643260529541,0.340308652459064,"Tidak Signfikan","Tidak Signifikan"
"TSTD2",454.841061817138,-0.1609210122005,0.121805800526329,-1.32112765980891,0.186458801751982,0.340310151101773,"Tidak Signfikan","Tidak Signifikan"
"ZNF324B",257.479028478377,-0.210416035232805,0.159313943065455,-1.32076346353662,0.186580245720863,0.340485464058034,"Tidak Signfikan","Tidak Signifikan"
"TRMT10A",273.583561115374,-0.200994213958988,0.152238865973626,-1.32025559093306,0.186749697192928,0.340748325041408,"Tidak Signfikan","Tidak Signifikan"
"ZFY",331.932039828362,-0.191602913495071,0.145188981751935,-1.31967943560922,0.186942068774683,0.341046447739507,"Tidak Signfikan","Tidak Signifikan"
"SOX5",49.9750449336291,-0.455072075930264,0.344852431588681,-1.31961393989255,0.186963946296388,0.341046447739507,"Tidak Signfikan","Tidak Signifikan"
"PLXDC1",50.7320665456638,-0.484683436172115,0.367352570510184,-1.31939579325382,0.187036827414433,0.341132992309935,"Tidak Signfikan","Tidak Signifikan"
"NCOR1",6249.51370000693,0.0766509007307453,0.0581003116166753,1.31928553561743,0.187073671626153,0.34115379523774,"Tidak Signfikan","Tidak Signifikan"
"LINC01136",11.6821804764194,-1.10224021090178,0.835992200161478,-1.31848145316292,0.187342529704522,0.341597643217858,"Tidak Signfikan","Tidak Signifikan"
"WDSUB1",288.398434765377,0.18855826720049,0.14302173272629,1.31838891618903,0.187373489246727,0.341607648761264,"Tidak Signfikan","Tidak Signifikan"
"ZNF275",680.277550886787,0.131798716079974,0.0999900895458838,1.31811779225874,0.187464219306352,0.341726606649107,"Tidak Signfikan","Tidak Signifikan"
"RHOH",3613.28334711592,0.0805181440154453,0.0611243791719607,1.31728362899072,0.187743570635953,0.342123067980613,"Tidak Signfikan","Tidak Signifikan"
"RP11-558F24.4",219.04581393129,-0.221994739327666,0.168530233978535,-1.31723984526088,0.187758241767005,0.342123067980613,"Tidak Signfikan","Tidak Signifikan"
"ANKRD27",2657.173093931,0.0832491543479472,0.0631989948253878,1.31725440535812,0.187753362849494,0.342123067980613,"Tidak Signfikan","Tidak Signifikan"
"SMPD2",189.616593694112,-0.22789093206072,0.173020753149795,-1.31713062110775,0.187794844481342,0.342143276638946,"Tidak Signfikan","Tidak Signifikan"
"TPMT",942.157439677558,-0.122849532476489,0.0932854114819056,-1.31692116189376,0.187865052258247,0.342224696527485,"Tidak Signfikan","Tidak Signifikan"
"PHF2",1303.75532798063,0.100800176509001,0.076559105519437,1.31663210829193,0.187961970760357,0.342354745330321,"Tidak Signfikan","Tidak Signifikan"
"NDUFC2",160.977316946064,-0.258022720319944,0.196050673926563,-1.3161021849718,0.188139747722093,0.342632014761134,"Tidak Signfikan","Tidak Signifikan"
"TOP3A",2221.25456182061,0.0887931443979041,0.0674749105549243,1.31594312119357,0.188193134124618,0.342636182696884,"Tidak Signfikan","Tidak Signifikan"
"ATP5EP2",33.9725954547839,-0.605976950359617,0.460484034932972,-1.31595648141813,0.188188649617096,0.342636182696884,"Tidak Signfikan","Tidak Signifikan"
"SMARCC1",7319.28745183699,0.0652446342967488,0.0495925150121352,1.31561454950981,0.188303447668318,0.342790489572392,"Tidak Signfikan","Tidak Signifikan"
"CAPRIN2",692.584639324944,0.142521653659265,0.108372381679468,1.31511046865059,0.188472778786989,0.343005623057716,"Tidak Signfikan","Tidak Signifikan"
"ASCC2",1695.12647827008,0.094594498948609,0.0719271639204175,1.31514290002135,0.188461881043621,0.343005623057716,"Tidak Signfikan","Tidak Signifikan"
"RPS18",24484.4512302426,0.0723022062128135,0.0549849179200253,1.31494615156062,0.188528000540251,0.343059567875889,"Tidak Signfikan","Tidak Signifikan"
"PKMYT1",1979.49751969062,-0.0904165660640973,0.0687768056865576,-1.31463747351339,0.18863176968922,0.343201826523148,"Tidak Signfikan","Tidak Signifikan"
"ZNF337",94.345782870208,-0.354425963076097,0.26966306455723,-1.31432891507794,0.188735540721526,0.343344050002222,"Tidak Signfikan","Tidak Signifikan"
"FAM229B",177.610473158663,-0.245302636976804,0.186765717146088,-1.31342433035999,0.189040003470756,0.343851279878789,"Tidak Signfikan","Tidak Signifikan"
"AC116366.6",47.9336619726252,-0.468988101874819,0.357138583216984,-1.31318240009335,0.189121493063427,0.343952853739302,"Tidak Signfikan","Tidak Signifikan"
"TUBB1",16.4725130884533,0.89547887681315,0.682063759842996,1.31289613894642,0.189217948112155,0.344069785987074,"Tidak Signfikan","Tidak Signifikan"
"PFKFB1",25.0242513128696,-0.695614204075997,0.529854793897462,-1.31283931387929,0.189237099503442,0.344069785987074,"Tidak Signfikan","Tidak Signifikan"
"CTNS",313.181975595063,-0.191133124107478,0.145613763559138,-1.31260342041674,0.189316616455184,0.344167702762705,"Tidak Signfikan","Tidak Signifikan"
"RP11-307C12.11",17.5080947652577,-0.769553789530905,0.586629258648728,-1.31182306062186,0.189579842187069,0.344599520679152,"Tidak Signfikan","Tidak Signifikan"
"HEXIM2",49.8431117149856,-0.453793306001478,0.346006687096048,-1.31151599932954,0.189683491949738,0.344741199422406,"Tidak Signfikan","Tidak Signifikan"
"ANKRD9",201.901158155508,-0.221288639938495,0.168762346987934,-1.31124414828336,0.189775291196513,0.344820651210025,"Tidak Signfikan","Tidak Signifikan"
"THADA",620.161555767738,0.139300907612767,0.106236476605922,1.31123425835644,0.189778631465304,0.344820651210025,"Tidak Signfikan","Tidak Signifikan"
"NPDC1",276.506383987061,0.194268947654131,0.148167596572984,1.31114327388336,0.189809363006381,0.344829770696096,"Tidak Signfikan","Tidak Signifikan"
"XPO4",1498.47896765523,-0.0986503018986396,0.075245847203851,-1.31103981900002,0.189844311093459,0.344846546942216,"Tidak Signfikan","Tidak Signifikan"
"ICAM3",2270.13871510031,0.0832474971829735,0.0635216598445719,1.31053718348462,0.190014173832476,0.345108353909445,"Tidak Signfikan","Tidak Signifikan"
"C2orf15",19.4628478947691,0.724750585519157,0.553114528900688,1.31030834962805,0.190091543975603,0.345132953419077,"Tidak Signfikan","Tidak Signifikan"
"PRRT1",91.3277996525642,-0.34303922999232,0.261796940909341,-1.31032558593231,0.190085715466485,0.345132953419077,"Tidak Signfikan","Tidak Signifikan"
"RP1-85F18.5",37.6801896789662,-0.539459679513945,0.411716806237076,-1.31026878510107,0.190104923339551,0.345132953419077,"Tidak Signfikan","Tidak Signifikan"
"ZNF70",192.400770055228,0.248049043371329,0.189411586329196,1.3095769280989,0.190338997737905,0.345304835839382,"Tidak Signfikan","Tidak Signifikan"
"PDGFA",279.632765886123,-0.214952143619418,0.164139999076636,-1.30956588783126,0.190342734686124,0.345304835839382,"Tidak Signfikan","Tidak Signifikan"
"PSMC3IP",452.197875480544,0.163326217828748,0.124710074638731,1.30964734246117,0.190315164910647,0.345304835839382,"Tidak Signfikan","Tidak Signifikan"
"TTC23",64.1277900053352,-0.416643283695352,0.318075544474936,-1.30988782675237,0.190233785861661,0.345304835839382,"Tidak Signfikan","Tidak Signifikan"
"WBP4",827.099179837303,0.124199821856098,0.0948409183155026,1.30955946085348,0.190344910136817,0.345304835839382,"Tidak Signfikan","Tidak Signifikan"
"SRP19",192.906653088622,0.234745970192575,0.179259389667836,1.30953235212702,0.190354086299348,0.345304835839382,"Tidak Signfikan","Tidak Signifikan"
"SYNGR1",467.870936465729,-0.149132769253157,0.113894646086144,-1.30939227064599,0.190401508341083,0.345344147736308,"Tidak Signfikan","Tidak Signifikan"
"CTD-2165H16.4",15.1070788962983,-1.02019594614138,0.77937423986093,-1.3089936694898,0.19053649512059,0.345501907544761,"Tidak Signfikan","Tidak Signifikan"
"FOXD1",53.9249556471308,-0.458073908156258,0.349946338625522,-1.30898328571011,0.190540012542022,0.345501907544761,"Tidak Signfikan","Tidak Signifikan"
"SUPV3L1",843.190208431672,0.126881992036328,0.0969411258249143,1.30885618416987,0.190583071035642,0.345533265602135,"Tidak Signfikan","Tidak Signifikan"
"BOP1",536.734239030546,0.1500034947377,0.114640579327521,1.30846769632199,0.190714724408385,0.345721869423391,"Tidak Signfikan","Tidak Signifikan"
"RP11-326C3.12",11.9033592973127,-0.904804327794649,0.691536482105446,-1.30839710009209,0.190738655720205,0.345721869423391,"Tidak Signfikan","Tidak Signifikan"
"SLC7A1",4104.58127541738,0.0769539230582998,0.0588203672717366,1.30828702076596,0.190775975759416,0.345742785258045,"Tidak Signfikan","Tidak Signifikan"
"EIF4G3",2163.07272893869,-0.0991443376369339,0.0758283444477251,-1.30748387504731,0.191048427815956,0.346189766982811,"Tidak Signfikan","Tidak Signifikan"
"FOXP4",1374.87202358622,-0.101815922085464,0.0778769353939413,-1.30739507879229,0.191078567844211,0.346197605155189,"Tidak Signfikan","Tidak Signifikan"
"FAM111A",3783.02923959891,-0.0764237243220171,0.0584591609922721,-1.30730108035796,0.191110477455958,0.346208646921768,"Tidak Signfikan","Tidak Signifikan"
"EMR2",73.8289654404454,-0.360764011496024,0.276094151475561,-1.30667024117661,0.191324729664842,0.346503166716434,"Tidak Signfikan","Tidak Signifikan"
"EPS8L1",288.767849149128,-0.190703781959805,0.14594283531264,-1.30670191209645,0.191313969043478,0.346503166716434,"Tidak Signfikan","Tidak Signifikan"
"STXBP6",16.1317892460286,0.775071452616943,0.593305450716536,1.30636159111784,0.19142962099568,0.346599520341983,"Tidak Signfikan","Tidak Signifikan"
"SPA17",105.426044898923,-0.327628703959965,0.250787737152616,-1.30639842154877,0.191417102355879,0.346599520341983,"Tidak Signfikan","Tidak Signifikan"
"MAPK9",1866.44654043586,0.0941918095076636,0.072132226058976,1.30582147056784,0.191613276816669,0.346885212660415,"Tidak Signfikan","Tidak Signifikan"
"LAMP1",2198.70078132,0.0858554755223244,0.0657653034463719,1.3054828461688,0.191728484494869,0.347046930160709,"Tidak Signfikan","Tidak Signifikan"
"SMARCD2",3963.01994608373,0.0746852436292576,0.0572164663898994,1.30531031259984,0.191787203905876,0.347106368634508,"Tidak Signfikan","Tidak Signifikan"
"NAT10",2898.32211027018,0.0823146665270476,0.0630857745639185,1.30480551433424,0.191959080965474,0.347370561979217,"Tidak Signfikan","Tidak Signifikan"
"EIF2AK4",2367.74884140259,0.0864315380179916,0.0662524650605114,1.30457844759512,0.192036431079061,0.347463650458889,"Tidak Signfikan","Tidak Signifikan"
"AEN",572.582887103623,0.143566945317634,0.110065746132208,1.30437443403314,0.192105947689847,0.34754254208398,"Tidak Signfikan","Tidak Signifikan"
"LLGL2",186.246935121917,-0.241587301423989,0.185249874080002,-1.30411587389073,0.192194077360904,0.347608195750113,"Tidak Signfikan","Tidak Signifikan"
"JAKMIP2",94.0928029747621,-0.340695019254495,0.261239086021656,-1.30415024965388,0.19218235874263,0.347608195750113,"Tidak Signfikan","Tidak Signifikan"
"PFDN1",873.53765226827,0.117237970469874,0.0899042713315086,1.30403115150755,0.192222961268669,0.34761355630719,"Tidak Signfikan","Tidak Signifikan"
"NAPG",1378.05728905352,0.10364902409696,0.079515249421517,1.30351127426524,0.192400269861827,0.347887288542128,"Tidak Signfikan","Tidak Signifikan"
"ARRDC1",1093.02466175433,-0.118811564729488,0.0912160821866403,-1.30252869758628,0.19273571436217,0.3484468408346,"Tidak Signfikan","Tidak Signifikan"
"COX6B1",2683.43581646879,0.0965906978033822,0.0741773458449737,1.30215899076857,0.192862040784961,0.348608179517999,"Tidak Signfikan","Tidak Signifikan"
"PEX7",303.935535223769,-0.193600677041777,0.1486816597676,-1.30211538763011,0.192876943704687,0.348608179517999,"Tidak Signfikan","Tidak Signifikan"
"IER5L",74.3191972511652,-0.428618388488121,0.329256528422045,-1.30177643110758,0.192992822980363,0.34877061703135,"Tidak Signfikan","Tidak Signifikan"
"HPD",12.5445370224086,-1.02379466247783,0.786570708831389,-1.30159266164244,0.19305566974049,0.348837184975709,"Tidak Signfikan","Tidak Signifikan"
"CTD-2410N18.3",14.4468441291865,-1.10899540875398,0.852155248766548,-1.301400666556,0.193121345614614,0.348861848873597,"Tidak Signfikan","Tidak Signifikan"
"HMG20B",2632.86418389731,-0.0810761637246484,0.0622964110911733,-1.30145801827958,0.193101725557256,0.348861848873597,"Tidak Signfikan","Tidak Signifikan"
"KLHL12",1872.57755331721,0.0908390644869811,0.06981098289909,1.3012145183271,0.193185037120569,0.348929903410633,"Tidak Signfikan","Tidak Signifikan"
"COX7A2",4630.40436084906,-0.20764487287051,0.159611519289689,-1.30093914145158,0.19327928693023,0.349053126450486,"Tidak Signfikan","Tidak Signifikan"
"MAP3K5",267.004039412468,0.19487435770545,0.149820238186957,1.30072118469249,0.193353908214798,0.349140872905433,"Tidak Signfikan","Tidak Signifikan"
"MSL3",744.303019402986,-0.124432970986997,0.0956780506339678,-1.30053831743538,0.193416532321328,0.349206935239813,"Tidak Signfikan","Tidak Signifikan"
"SLC4A11",435.500330061138,0.160136532747739,0.123176980553594,1.30005242885512,0.193583000465417,0.349460441410918,"Tidak Signfikan","Tidak Signifikan"
"C10orf76",633.05703691375,-0.139210212247426,0.107139121590709,-1.29934061601918,0.193827061452878,0.34975978486875,"Tidak Signfikan","Tidak Signifikan"
"SLC9A1",605.448054069268,0.138012296631386,0.106213828798917,1.29938161717784,0.193812997157854,0.34975978486875,"Tidak Signfikan","Tidak Signifikan"
"SESTD1",1532.31092368498,-0.0968750713390912,0.0745549018592727,-1.2993789666835,0.193813906312786,0.34975978486875,"Tidak Signfikan","Tidak Signifikan"
"STK11",2663.45628820224,0.0810943519841893,0.0624224999416461,1.29912054243258,0.193902564315776,0.349848956012225,"Tidak Signfikan","Tidak Signifikan"
"AHCTF1",3130.35018959199,0.0827547234221875,0.0637287531166416,1.2985460937973,0.194099747930342,0.350157616289187,"Tidak Signfikan","Tidak Signifikan"
"RP11-178G16.5",25.9576414099566,-0.60541323872903,0.46641027523348,-1.29802723241028,0.194277977296678,0.35043200450918,"Tidak Signfikan","Tidak Signifikan"
"ARHGAP39",97.6451266077879,-0.325042347612913,0.250474178075665,-1.2977080117006,0.194387689566675,0.350582746742694,"Tidak Signfikan","Tidak Signifikan"
"AC005076.5",28.5795338511791,-0.621786117681654,0.479400653573028,-1.29700723819922,0.194628696327129,0.350970209283733,"Tidak Signfikan","Tidak Signifikan"
"RP11-305E17.6",24.6123757762394,-0.664137003173418,0.512175454063792,-1.2966982269531,0.19473503965652,0.351114764295992,"Tidak Signfikan","Tidak Signifikan"
"C8orf33",1298.55386867727,0.0988553206968707,0.0762601568618684,1.2962905502008,0.194875403002485,0.351226183263852,"Tidak Signfikan","Tidak Signifikan"
"TMEM245",4310.07434013878,-0.0743579476603146,0.0573605864795257,-1.2963247453346,0.194863626747249,0.351226183263852,"Tidak Signfikan","Tidak Signifikan"
"RP11-14N7.2",92.0126063425108,-0.337380848303563,0.260265513183333,-1.29629486510535,0.194873916989835,0.351226183263852,"Tidak Signfikan","Tidak Signifikan"
"RP11-469M7.1",25.8835906226161,-0.648758595224926,0.500505179527396,-1.29620755540935,0.194903987247609,0.351230498922021,"Tidak Signfikan","Tidak Signifikan"
"TMSB15B",242.583144699048,-0.210826916754306,0.162678031701679,-1.29597656517583,0.194983558809395,0.351326683755583,"Tidak Signfikan","Tidak Signifikan"
"CBS",972.516416563327,-0.110076656498422,0.0849571303968453,-1.29567295863502,0.195088181487145,0.351467974465891,"Tidak Signfikan","Tidak Signifikan"
"RAB27B",13.7317844711968,-0.827049338072199,0.638431442403288,-1.29543954627123,0.195168643271104,0.351565705159002,"Tidak Signfikan","Tidak Signifikan"
"MAPKAPK3",2176.32696745377,-0.0877972367988752,0.0677782244779925,-1.29536053024497,0.195195887145794,0.351567558758023,"Tidak Signfikan","Tidak Signifikan"
"RBM5",1735.4577920629,0.100629686242174,0.0776913371654948,1.29524976546377,0.19523408234373,0.351589133652715,"Tidak Signfikan","Tidak Signifikan"
"SCAMP4",924.50049961261,0.120508716897299,0.0930535015825129,1.29504763225316,0.195303798390044,0.351645049102216,"Tidak Signfikan","Tidak Signifikan"
"RPS24",18344.3400672272,-0.169625888154688,0.13098446290437,-1.29500770086395,0.195317572944777,0.351645049102216,"Tidak Signfikan","Tidak Signifikan"
"GMIP",909.813350595121,0.115930240368058,0.0895337444585215,1.29482175764206,0.195381724474628,0.351661011078619,"Tidak Signfikan","Tidak Signifikan"
"AGPAT4",284.885505180601,0.194875275958221,0.150509914981816,1.29476703233648,0.195400607976276,0.351661011078619,"Tidak Signfikan","Tidak Signifikan"
"TM9SF2",2960.3767302734,-0.0779439747257889,0.0601998330146142,-1.29475400217252,0.195405104358949,0.351661011078619,"Tidak Signfikan","Tidak Signifikan"
"POLN",24.2053373970851,-0.786580334262696,0.607964003152014,-1.29379425456875,0.195736497779311,0.352210139771682,"Tidak Signfikan","Tidak Signifikan"
"ZNF286A",691.71564477572,0.136870821794751,0.10582118288936,1.29341610117753,0.195867184286908,0.352398015625399,"Tidak Signfikan","Tidak Signifikan"
"PSMB10",155.448480581591,-0.261131890228207,0.202009662449331,-1.29267029637112,0.196125115315552,0.352814744667587,"Tidak Signfikan","Tidak Signifikan"
