"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"ENSMUSG00000086358",23.0683632837185,-0.693545405066196,0.476535368467344,-1.45539124891571,0.145560977707692,0.240501986325397,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000057101",1552.58600221066,0.134249724384354,0.0922657533933526,1.45503309133578,0.145660100606294,0.240642148156277,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000113640",77.0383110300167,0.474686566443289,0.326357585517536,1.45449834018883,0.14580819331822,0.240863176600823,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000098184",2.08039985833303,-2.39603972010692,1.64778621024132,-1.45409623239657,0.145919627993695,0.241023611551682,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029028",1568.70101907106,0.147253831254353,0.101319596806788,1.45335982273163,0.146123875527098,0.241313634378705,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000085584",13.0986513844268,-0.869703674663897,0.59839173351994,-1.45340188700136,0.146112202866887,0.241313634378705,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000094163",2.68512322679744,2.20033854927115,1.51446206830559,1.45288455572408,0.146255809735436,0.241484146335092,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000066621",10825.9886145434,-0.156953320608486,0.108028293388736,-1.45289086483755,0.146254057727594,0.241484146335092,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000093574",4.75638076597879,-5.68923912306932,3.91604260518237,-1.45280317316782,0.146278410685733,0.241497782049846,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000120002",54.5378685803661,-0.4453606363037,0.306615593231637,-1.4525048501602,0.146361281557156,0.241587222709479,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000091625",579.287088305511,0.201075776290909,0.13843117533713,1.45253246460717,0.146353609057221,0.241587222709479,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000036890",802.44156021685,0.164726730974558,0.113455941167082,1.45190044064745,0.146529290023328,0.241840833700528,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000028475",199.891172023561,-0.285584147136695,0.19672762983707,-1.45167278929359,0.146592608790874,0.241918250480468,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021420",519.870247518021,-0.177123101724018,0.122016826094278,-1.45162849578763,0.14660493098365,0.241918250480468,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000030946",614.028316343537,-0.207868681184811,0.143261490554983,-1.45097388265015,0.146787132904542,0.242195173331374,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000090841",24792.1686479171,0.161610280119901,0.111415302010213,1.45052140239307,0.146913175313213,0.242379389175376,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000032897",1153.01128699515,-0.152846806874797,0.105416445872491,-1.44993322066346,0.147077142282344,0.242626131257971,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000095514",2.75102592728587,2.12718376640803,1.46756680835363,1.44946298478525,0.147208330202505,0.242818756264673,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000097309",96.485808441359,-0.362178322283935,0.249956570173269,-1.4489650023317,0.147347356471622,0.243024271551492,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000015711",772.486432496501,-0.162570397767398,0.112223980296685,-1.44862441465374,0.147442499202002,0.243157375275544,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000035199",4920.99319747492,-0.119692291486897,0.0826462810207512,-1.44824776152776,0.14754777144413,0.24330715655433,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000004263",2861.25995267592,-0.204025817612113,0.140885487830116,-1.44816773362869,0.147570146150025,0.243320223352343,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000103332",41.5060932225632,0.489088963422882,0.337788042927468,1.44791674442989,0.147640336117881,0.243412119803474,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000028794",32.3669280526365,-0.56686468531533,0.391718308688936,-1.44712328410842,0.147862397783087,0.243754362039516,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000036698",9813.03619395511,0.115164680810101,0.0795917428829391,1.44694256764149,0.14791300963754,0.243813926214086,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029505",13977.614386963,0.129993311030643,0.0898501307206722,1.44677932005207,0.147958740498066,0.243865433878859,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000001864",132.171097462238,-0.323106510185325,0.223373944330773,-1.44648253919386,0.148041905960227,0.243954747754777,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000037174",4686.11229250292,-0.12895250029956,0.0891462286154076,-1.44652782627388,0.148029213072589,0.243954747754777,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000022109",1103.1465552402,0.146248027371432,0.101121772798064,1.44625656102256,0.148105254675033,0.24403525572152,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000000532",1443.62154404652,-0.130824371279293,0.0904617351796762,-1.44618463286657,0.148125422720161,0.244044605456171,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000092192",12.7548235556145,-0.997461686721827,0.689814453749739,-1.44598548392217,0.148181273342035,0.244112736575012,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000026458",6.67313184840966,-1.23082913437387,0.851564641058043,-1.44537369804905,0.148352947159324,0.244347737872318,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000087692",10.2655695112242,0.986057430240885,0.682214920666913,1.44537652339375,0.148352153987641,0.244347737872318,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000086075",28.8266527218511,-0.593055750554641,0.410515172445244,-1.44466219609397,0.148552793425525,0.244652967106709,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000001755",2548.03732460881,0.174035416756388,0.120478534146762,1.44453464668142,0.14858864115344,0.244670132003076,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000024764",2929.79746651864,-0.120573220109425,0.0834693029088023,-1.44452170927032,0.148592277578302,0.244670132003076,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000097597",5.05748373307121,1.47560280037987,1.02200870551451,1.44382605785829,0.148787910148168,0.244944351884518,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000024480",874.827240602489,0.170146215619491,0.117840739307515,1.44386581940462,0.148776723025303,0.244944351884518,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000068227",19.2717142160579,-0.77780999647479,0.538764301534182,-1.44369252799397,0.148825484187018,0.244982256598006,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000020153",2430.67264164044,0.182085274077443,0.12619138340104,1.44292953425172,0.149040322376366,0.245311920642546,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000057880",96.1769171767546,0.525957911126219,0.364560436105148,1.44271802158619,0.149099920453059,0.245386028793725,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000108187",2.20845285635632,-2.47467995756279,1.71569567334579,-1.442376987952,0.149196052055095,0.245520242817015,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000062778",2.72403231045715,2.1180563822913,1.46855285689977,1.44227453056248,0.149224942295912,0.245543787587077,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000024743",20.4086810163603,0.840820433285812,0.583160786866151,1.44183294251368,0.149349507162599,0.245724741215932,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000031979",1621.22501669752,0.138632679377529,0.0961742735276468,1.44147363211095,0.149450921370551,0.245867573428172,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000034593",4651.02843487099,0.137030437756671,0.0950713524063629,1.44134309955919,0.149487776774091,0.245893359668067,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000056342",14243.0652617157,0.179462948192924,0.124513370313014,1.44131467762676,0.149495802525359,0.245893359668067,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000020840",5447.54911581309,0.121903121897316,0.0845956673577866,1.44100904579122,0.149582127255871,0.246011316539788,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000117725",513.697023298879,-0.184286168998786,0.127919739225192,-1.44063902971508,0.149686687996577,0.246159239426347,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000019173",14368.198541916,0.121727505823136,0.0845027772083311,1.44051485459504,0.149721790431977,0.246179841638324,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000005718",201.640942996712,-0.257138379859455,0.178507419281023,-1.44049127422902,0.149728456955581,0.246179841638324,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000025812",1364.3591373755,0.139179451694332,0.096652779698288,1.43999429844435,0.149869012159005,0.246386880173142,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000057396",255.77418535431,-0.272079656602099,0.188974672474058,-1.43976784317194,0.149933091841839,0.246468163666199,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000031314",8150.63112800347,0.129643310143394,0.0900914543601434,1.43901895095556,0.150145153498659,0.246792668353224,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000107429",2.99172807192354,1.86335182649003,1.29640500846088,1.43732229845536,0.150626435737839,0.2475487883675,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000005442",8861.94933371299,-0.120536213952493,0.0838633171241106,-1.43729365932556,0.150634569759675,0.2475487883675,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000031487",628.607379811574,0.181697391837617,0.126427097403793,1.4371712676223,0.150669334951627,0.247581756798624,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029759",984.83612826543,-0.168055186773272,0.116952735849874,-1.43694959807521,0.150732315445161,0.247661078011868,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000109865",3046.69397672552,0.14277234201534,0.0994191565461671,1.43606470800264,0.150983929329428,0.248050288032873,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000018347",442.295772152998,0.204521017333203,0.142466548031322,1.43557221087604,0.151124106897194,0.248232144369813,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000071657",736.658893989872,0.16327562501817,0.113734116208156,1.43559057265933,0.151118878874217,0.248232144369813,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000053877",10720.1129131763,-0.123050275458541,0.08572480568212,-1.43541037485497,0.15117019130326,0.248283620870493,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000027300",734.271113184013,0.156642463610312,0.109140291111846,1.43523956198529,0.151218843569696,0.248339304401301,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000100199",19.1338139939332,-0.745996084689064,0.519909685312699,-1.43485706414641,0.151327832882161,0.248494055984965,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000091199",8.82391749888084,-1.17946691083911,0.822048778520968,-1.43478944517284,0.151347106522549,0.24850147046579,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000010607",648.588375808782,-0.193973113693972,0.135276028535464,-1.43390603489753,0.151599079460511,0.248890922382613,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000116951",13.2542410566589,-0.908856787995443,0.63390913093203,-1.4337335489381,0.151648314467241,0.248947481622249,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000027272",4921.86166318622,-0.153054925786955,0.106761603435001,-1.43361396665552,0.151682455607546,0.248979253998816,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000039630",33282.4846713918,0.135293100757096,0.0943768415923247,1.43354130604958,0.151703203311629,0.248989037660708,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000086915",12.8153136884117,-1.03552273031534,0.722429416072976,-1.43338948730008,0.151746561019738,0.249035925385024,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000073176",631.309720812467,0.20004898710894,0.139610287604804,1.43291007089119,0.151883538846212,0.249236431838272,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000120893",14.77900604961,-0.851503242581405,0.594311835438484,-1.43275498115087,0.151927870902951,0.249284885038384,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000026698",1430.51930085725,0.141890887451229,0.0991139746424437,1.4315931528637,0.15226029035469,0.249805979634831,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000020234",7.95802300896813,-1.35061290910863,0.944005421623235,-1.43072579687755,0.152508816846516,0.250189347044197,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000040189",5.62324606797994,1.46541492967646,1.02439499044933,1.43051746966636,0.152568555513255,0.250262965195537,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000031787",1031.93864740889,-0.150231746075397,0.105036114098641,-1.43028659584942,0.15263478031068,0.250322823694481,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021993",771.950462020777,0.152402942536575,0.1065517680745,1.4303182883837,0.15262568819844,0.250322823694481,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000020107",3298.58987316228,0.141551315089835,0.0990429591961324,1.4291910928219,0.152949317098186,0.250814238537131,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000028030",1211.94005611765,-0.1541407438033,0.107876686859224,-1.42886056562387,0.153044313611719,0.250925593515699,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000020289",1575.08982261016,-0.147438086115315,0.103186457584809,-1.42885112607084,0.153047027283895,0.250925593515699,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000028550",467.52711292464,-0.223199981809275,0.156266465984622,-1.42832936294368,0.153197080097273,0.25114715555232,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000078880",43.5509976577712,1.71938539051376,1.20393391808548,1.4281393394481,0.153251756361748,0.251212331933325,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000022244",572.788344853436,-0.18215105573913,0.127587525351701,-1.4276556837122,0.153390987632637,0.251416085832604,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000047515",29.5673926828734,-0.576869161220929,0.404209240599281,-1.42715480815249,0.153535277389258,0.251577984059219,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000075553",7.10111126865588,-1.1614993015586,0.813812216373989,-1.42723257059689,0.15351286920347,0.251577984059219,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000022235",24.5011150205267,-0.631685055379277,0.442633790404486,-1.42710536130112,0.153549527389037,0.251577984059219,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000016409",1806.62588753666,-0.157933402191042,0.110664546593522,-1.42713639600532,0.153540583435556,0.251577984059219,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021400",1077.16674655418,-0.15077667025617,0.105682753706971,-1.4266913471448,0.153668880851737,0.251749038313051,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000064302",6348.50811076508,0.116765979863099,0.0818473391927737,1.42663134824801,0.153686183395382,0.251752889970954,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000121093",1743.89633954729,0.185570204195472,0.130082210021012,1.42656097375266,0.153706479952263,0.25176164488679,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000089714",133.192558912561,-0.307600914725756,0.215645813528505,-1.42641727976368,0.15374792875496,0.251779259053185,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000085912",234.555135688417,-0.248691980269275,0.174356227332506,-1.42634412360281,0.153769034051734,0.251779259053185,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000052928",1259.17413850414,-0.137393535466234,0.0963275328446428,-1.4263163543057,0.153777045973569,0.251779259053185,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000025421",1139.67264309938,-0.137150590563209,0.0961523425967329,-1.42638844628492,0.15375624684988,0.251779259053185,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000045868",4.35890382336185,5.58485758737102,3.91696714289267,1.42581170166432,0.153922702269096,0.251993238775599,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021712",853.530756373336,0.187155801970091,0.131282070540788,1.42560062618713,0.153983655410644,0.25206851932767,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000121238",76.5694375085131,-0.458466639113288,0.321636926092028,-1.42541667924693,0.154036789490995,0.252106479534348,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000084850",3.54624254457534,-1.68580950663117,1.18265052603171,-1.42545026575837,0.154027086803617,0.252106479534348,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000043122",18.9448042725716,-0.747920262935475,0.524726055086433,-1.42535377400361,0.154054963211915,0.252111718394618,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000085247",9.02901751156914,-1.17429293460331,0.824029456739204,-1.42506184093241,0.154139325845334,0.252225264196669,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000022359",459.178163185887,-0.184708144516282,0.129723224709132,-1.42386334390344,0.154486034718393,0.252768035427879,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000027088",1068.80256352763,0.155771928627192,0.109421365506902,1.42359700873378,0.154563162256818,0.252869658577565,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000007411",4809.00805247133,0.122066114330892,0.0857506866514698,1.42350013857061,0.154591221972296,0.2528909934489,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000032322",2.74385890801158,-2.14947217095615,1.51024780485338,-1.42325793425989,0.154661396566414,0.25298121190842,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029330",5.44864296470827,-1.37369581313578,0.965968245211008,-1.42209210286794,0.15499951504207,0.253509648788575,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000070697",3698.64451850674,0.131832731180847,0.0927467633465359,1.42142675845487,0.155192731972166,0.253801012135522,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000028847",2558.23630055115,-0.129198053015982,0.0909302255572236,-1.42084826276688,0.155360876491267,0.25405131964261,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000000743",4197.18028721025,-0.129811012632354,0.0914268867885976,-1.41983411217436,0.155655981375524,0.254509168226945,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000024353",6.23247413141062,-1.5767051217742,1.11082830307877,-1.41939588449827,0.155783631595566,0.254693153588323,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000109366",22.5440481987417,0.673805351453679,0.47477650404782,1.41920534337523,0.155839158605772,0.254759199281941,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000001247",6.58531619138268,-1.18449475642887,0.834825298624198,-1.41885345159153,0.155941745494336,0.254902156162861,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029772",2203.52016364118,-0.13174281384003,0.092871016338038,-1.4185568225129,0.156028261461026,0.255018818334377,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000039954",23.7762310548303,0.66022324566585,0.465536718475204,1.41819800558013,0.156132964037978,0.255165179896289,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000006576",4.15095965679835,-1.6623655627973,1.17236921240669,-1.41795395614726,0.156204207973825,0.25525683752555,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000032220",2925.80349868433,-0.146104476039271,0.103077348566103,-1.41742563300001,0.156358522762756,0.255459422305385,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000110185",278.508643083461,-0.265589442705055,0.187370726423683,-1.41745430449206,0.15635014530971,0.255459422305385,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029851",262.437348932832,0.232392704204274,0.16402182131391,1.41684016396522,0.156529663994223,0.255714221629449,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000046541",522.563926619489,-0.184989198249726,0.130586289173591,-1.41660506183628,0.156598427776071,0.255801739124319,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000047539",3417.18646833623,0.12298566435395,0.0868488037065622,1.41608933117241,0.156749351357874,0.256023433714607,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000003123",750.08010309875,0.18676886447046,0.131904942922617,1.4159352965266,0.156794449486951,0.256072254166952,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000044788",10.4900923950843,-1.02129733080594,0.721527213195102,-1.41546612813588,0.156931872815245,0.256271833426738,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000038463",4.58261445132192,-1.53337389262042,1.08341764818335,-1.41531190228583,0.156977066786695,0.256320776818694,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000038633",11169.0449022977,0.132714152329801,0.0938105685556072,1.4147036349229,0.157155408187824,0.256512481879274,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000026950",4.91448670635295,1.41382631852363,0.999365684710428,1.41472369939668,0.157149522921203,0.256512481879274,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000097166",2.99135133649466,1.9086689321299,1.34904195972365,1.41483288816376,0.157117498844079,0.256512481879274,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000047368",2395.32987593951,0.138023854055561,0.0975622604066021,1.41472587330727,0.157148885284635,0.256512481879274,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000030655",17333.9573724277,0.142713681830591,0.100883082074069,1.41464434765989,0.157172799171468,0.256516001982085,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000024566",3187.56181454202,-0.11976291112588,0.0846664786141923,-1.41452571414496,0.157207602821863,0.256547937227614,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000069588",2.52155591238411,-2.00020940647035,1.4145472063523,-1.41402803489909,0.157353671207043,0.256761422209922,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000066058",2.09778983097166,-2.40816736327335,1.70313626390226,-1.41396047651273,0.157373507455161,0.256768666306814,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000050957",53.9026227239126,-0.479554708763777,0.339169418231124,-1.41390904659036,0.157388609392602,0.256768666306814,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000091987",3.27849172543849,5.17446188285238,3.65987765091376,1.41383466235831,0.157410453600939,0.256779424310464,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000058966",300.923598234669,0.212574404636213,0.150358957973325,1.41377944820505,0.157426669671699,0.256781000090291,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000110790",5.16015451467648,-1.49859417009828,1.06010754879047,-1.41362465705306,0.157472137668133,0.2568302841976,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000040549",8344.57332258099,-0.127049235500324,0.0898832621134013,-1.41349159468681,0.157511231054183,0.256869163049912,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000058388",1914.32784848066,-0.129501234483114,0.0916651706550956,-1.41276379629928,0.157725186500189,0.257168266707676,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000003527",1509.73863170438,0.133378541438436,0.0944081507903776,1.41278629357531,0.157718569539063,0.257168266707676,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000070462",1995.82256814175,0.134149791141092,0.0949739776816611,1.41248997268223,0.157805741119795,0.257274696841122,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021549",2828.21676862582,0.174746500042357,0.123744926058773,1.41215083000139,0.157905554785053,0.257412501836646,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000034647",2936.58505504495,-0.164028426488497,0.116164387066392,-1.41203711938624,0.157939031854443,0.257442150858191,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000025060",25190.9139363107,0.130885178943733,0.0927198850018149,1.41161929764225,0.158062087185618,0.25761779344027,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000116953",861.072804159602,-0.193469080371164,0.137072963186207,-1.41143137110376,0.158117458291199,0.257683097435851,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000067916",408.795604677002,0.317630190672885,0.225132925647604,1.41085622975497,0.158287010531694,0.257908169550276,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000042502",4793.57787047774,-0.118651466467802,0.0841004335880016,-1.41083061532194,0.158294564892969,0.257908169550276,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000053914",6.23428924245112,-1.2599723627714,0.893086241932938,-1.41080704596277,0.158301516350048,0.257908169550276,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000001435",17141.8784983886,-0.172588124515234,0.122350220880709,-1.41060737996957,0.158360414351869,0.257979165717567,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000074259",19.4185011266705,0.744862409715379,0.528241848874584,1.41007837849709,0.158516540817468,0.258208524164122,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000079429",25.8960443343464,-0.667811222343774,0.473639205761896,-1.40995765177322,0.15855218773782,0.258216629957385,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000065637",4.33602685773084,1.48719541273011,1.05474452844171,1.4100053355359,0.158538107451633,0.258216629957385,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000020519",775.39307720573,0.164779676245884,0.116873896295553,1.40989289712037,0.158571310312629,0.258222797199618,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000037716",3.16606653981181,-1.9114875155877,1.3559489441731,-1.40970463807056,0.158626914655375,0.25828836562878,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000121308",2.56543180573536,-2.07208559605367,1.47109171722732,-1.4085359680762,0.158972424215563,0.258803918103076,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000031958",2.45414106802687,2.09726602758115,1.48897537111507,1.40852969650569,0.158974279899045,0.258803918103076,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000037062",9355.53306889412,0.142304488748931,0.101040889274663,1.40838515743958,0.159017051840372,0.258848522707675,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000026201",2978.5966236299,0.140293404978504,0.0996209289788718,1.40827240236094,0.159050424323182,0.258877819695867,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000112814",1.66221999396002,3.08320874594003,2.19002653231122,1.40784081857045,0.159178210531723,0.259060768309797,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000121493",51.4287975978664,-0.44661481456667,0.317255189763429,-1.40774628430729,0.159206211235589,0.259081297456736,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000073616",2838.27773724013,0.146300105352823,0.104008429569625,1.40661777086912,0.159540760643078,0.259575546208151,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000020420",391.917760451049,-0.219324931625293,0.155923263750726,-1.40662096437339,0.159539813174537,0.259575546208151,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000111365",6.78676732424429,1.14817212023595,0.816446932016189,1.40630342917766,0.159634042303728,0.259702222638665,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000121056",18.7966922879031,0.747254200956612,0.53138918314123,1.4062277228515,0.159656514502571,0.259713688647887,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000033777",2154.96289596648,-0.469664274652003,0.334179048497765,-1.40542705104729,0.15989432746273,0.26007541400864,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021981",1528.28438895695,0.148674729071057,0.105837036349857,1.40475143861356,0.160095203976852,0.260376996480464,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000110317",149.790915864854,0.29101326847104,0.20722306406104,1.40434786923776,0.16021528625953,0.260547130581222,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000013158",3.59540788624286,-1.73634869425584,1.23717885683705,-1.40347427104838,0.16047545906956,0.260945029436335,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000063108",1771.80942247455,0.167808281700405,0.11958735093495,1.40322768577493,0.160548954228262,0.261039329016558,"Tidak Signfikan","Tidak Signifikan"
